,Universidad,Ciudad,Titulo,Tipo,Nota_corte,precio_credito,precio_alquiler,gasto,gasto_cat
1358,Universidad Jaume I de Castellón,Castellón,Grado en Ingeniería en Diseño Industrial y Desarrollo de Productos,Pública / Propio,5.97,20.27,6.1,26.37,Medium
1359,Universidad Jaume I de Castellón,Castellón,Grado en Ingeniería en Tecnologías Industriales,Pública / Propio,7.62,20.27,6.1,26.37,Medium
1360,Universidad Jaume I de Castellón,Castellón,Grado en Ingeniería Informática,Pública / Propio,7.33,20.27,6.1,26.37,Medium
1361,Universidad Jaume I de Castellón,Castellón,Grado en Ingeniería Mecánica,Pública / Propio,6.58,20.27,6.1,26.37,Medium
1362,Universidad Jaume I de Castellón,Castellón,Grado en Ingeniería Química,Pública / Propio,6.68,20.27,6.1,26.37,Medium
1363,Universidad Jaume I de Castellón,Castellón,Grado en Maestro o Maestra en Educación Infantil,Pública / Propio,8.0,14.96,6.1,21.06,Medium
1364,Universidad Jaume I de Castellón,Castellón,Grado en Maestro o Maestra en Educación Primaria,Pública / Propio,8.59,14.96,6.1,21.06,Medium
1365,Universidad Jaume I de Castellón,Castellón,Grado en Matemática Computacional,Pública / Propio,10.5,20.27,6.1,26.37,Medium
1366,Universidad Jaume I de Castellón,Castellón,Grado en Medicina,Pública / Propio,12.84,21.16,6.1,27.26,Medium
1367,Universidad Jaume I de Castellón,Castellón,Grado en Periodismo,Pública / Propio,8.74,14.96,6.1,21.06,Medium
1368,Universidad Jaume I de Castellón,Castellón,Grado en Psicología,Pública / Propio,8.09,16.41,6.1,22.51,Medium
1369,Universidad Jaume I de Castellón,Castellón,Grado en Publicidad y Relaciones Públicas,Pública / Propio,8.84,14.96,6.1,21.06,Medium
1370,Universidad Jaume I de Castellón,Castellón,Grado en Química,Pública / Propio,8.68,20.27,6.1,26.37,Medium
1371,Universidad Jaume I de Castellón,Castellón,Grado en Relaciones Laborales y Recursos Humanos,Pública / Propio,5.68,13.86,6.1,19.96,Medium
1372,Universidad Jaume I de Castellón,Castellón,Grado en Traducción e Interpretación,Pública / Propio,10.46,14.96,6.1,21.06,Medium
1373,Universidad Jaume I de Castellón,Castellón,Grado en Turismo,Pública / Propio,6.13,16.41,6.1,22.51,Medium
1374,Universidad Nacional de Educación a Distancia,Madrid,Grado en Administración y Dirección de Empresas,Pública / Propio,4.0,13.2,15.7,28.9,Medium
1375,Universidad Nacional de Educación a Distancia,Madrid,Grado en Antropología Social y Cultural,Pública / Propio,4.0,13.0,15.7,28.7,Medium
1376,Universidad Nacional de Educación a Distancia,Madrid,Grado en Ciencia Política y de la Administración,Pública / Propio,4.0,13.0,15.7,28.7,Medium
1377,Universidad Nacional de Educación a Distancia,Madrid,Grado en Ciencias Ambientales,Pública / Propio,4.0,20.48,15.7,36.18,Medium
1378,Universidad Nacional de Educación a Distancia,Madrid,Grado en Ciencias Jurídicas de las Administraciones Públicas,Pública / Propio,4.0,13.0,15.7,28.7,Medium
1379,Universidad Nacional de Educación a Distancia,Madrid,Grado en Criminología,Pública / Propio,4.0,15.95,15.7,31.65,Medium
1380,Universidad Nacional de Educación a Distancia,Madrid,Grado en Derecho,Pública / Propio,4.0,13.0,15.7,28.7,Medium
1381,Universidad Nacional de Educación a Distancia,Madrid,Grado en Economía,Pública / Propio,4.0,13.2,15.7,28.9,Medium
1382,Universidad Nacional de Educación a Distancia,Madrid,Grado en Educación Social,Pública / Propio,4.0,14.8,15.7,30.5,Medium
1383,Universidad Nacional de Educación a Distancia,Madrid,"Grado en Estudios Ingleses. Lengua, Literatura y Cultura",Pública / Propio,4.0,13.0,15.7,28.7,Medium
1384,Universidad Nacional de Educación a Distancia,Madrid,Grado en Filosofía,Pública / Propio,4.0,13.0,15.7,28.7,Medium
1385,Universidad Nacional de Educación a Distancia,Madrid,Grado en Física,Pública / Propio,4.0,20.48,15.7,36.18,Medium
1386,Universidad Nacional de Educación a Distancia,Madrid,Grado en Geografía e Historia,Pública / Propio,4.0,13.0,15.7,28.7,Medium
1387,Universidad Nacional de Educación a Distancia,Madrid,Grado en Historia del Arte,Pública / Propio,4.0,13.0,15.7,28.7,Medium
1388,Universidad Nacional de Educación a Distancia,Madrid,Grado en Ingeniería Eléctrica,Pública / Propio,4.0,21.6,15.7,37.3,Medium
1389,Universidad Nacional de Educación a Distancia,Madrid,Grado en Ingeniería Electrónica Industrial y Automática,Pública / Propio,4.0,21.6,15.7,37.3,Medium
1390,Universidad Nacional de Educación a Distancia,Madrid,Grado en Ingeniería en Tecnologías de la Información,Pública / Propio,4.0,21.6,15.7,37.3,Medium
1391,Universidad Nacional de Educación a Distancia,Madrid,Grado en Ingeniería en Tecnologías Industriales,Pública / Propio,4.0,21.6,15.7,37.3,Medium
1392,Universidad Nacional de Educación a Distancia,Madrid,Grado en Ingeniería Informática,Pública / Propio,4.0,21.6,15.7,37.3,Medium
1393,Universidad Nacional de Educación a Distancia,Madrid,Grado en Ingeniería Mecánica,Pública / Propio,4.0,21.6,15.7,37.3,Medium
1394,Universidad Nacional de Educación a Distancia,Madrid,Grado en Lengua y Literatura Españolas,Pública / Propio,4.0,13.0,15.7,28.7,Medium
1395,Universidad Nacional de Educación a Distancia,Madrid,Grado en Matemáticas,Pública / Propio,4.0,13.39,15.7,29.09,Medium
1396,Universidad Nacional de Educación a Distancia,Madrid,Grado en Pedagogía,Pública / Propio,4.0,14.8,15.7,30.5,Medium
1397,Universidad Nacional de Educación a Distancia,Madrid,Grado en Psicología,Pública / Propio,4.0,15.95,15.7,31.65,Medium
1398,Universidad Nacional de Educación a Distancia,Madrid,Grado en Química,Pública / Propio,4.0,20.48,15.7,36.18,Medium
1399,Universidad Nacional de Educación a Distancia,Madrid,Grado en Sociología,Pública / Propio,4.0,13.0,15.7,28.7,Medium
1400,Universidad Nacional de Educación a Distancia,Madrid,Grado en Trabajo Social,Pública / Propio,4.0,13.2,15.7,28.9,Medium
1401,Universidad Nacional de Educación a Distancia,Madrid,Grado en Turismo,Pública / Propio,4.0,13.2,15.7,28.9,Medium
1402,Universidad Pablo de Olavide,Sevilla,Grado en Administración y Dirección de Empresas,Pública / Propio,11.36,12.62,10.0,22.62,Medium
1403,Universidad Pablo de Olavide,Sevilla,Grado en Análisis Económico,Pública / Propio,5.0,12.62,10.0,22.62,Medium
1404,Universidad Pablo de Olavide,Sevilla,Grado en Biotecnología,Pública / Propio,12.2,12.62,10.0,22.62,Medium
1405,Universidad Pablo de Olavide,Sevilla,Grado en Ciencias Ambientales,Pública / Propio,5.0,12.62,10.0,22.62,Medium
1406,Universidad Pablo de Olavide,Sevilla,Grado en Ciencias de la Actividad Física y del Deporte,Pública / Propio,10.43,12.62,10.0,22.62,Medium
1407,Universidad Pablo de Olavide,Sevilla,Grado en Ciencias Políticas y de la Administración,Pública / Propio,5.47,12.62,10.0,22.62,Medium
1408,Universidad Pablo de Olavide,Sevilla,Grado en Criminología,Pública / Propio,9.86,12.62,10.0,22.62,Medium
1409,Universidad Pablo de Olavide,Sevilla,Grado en Derecho,Pública / Propio,5.0,12.62,10.0,22.62,Medium
1410,Universidad Pablo de Olavide,Sevilla,Grado en Educación Social,Pública / Propio,7.65,12.62,10.0,22.62,Medium
1411,Universidad Pablo de Olavide,Sevilla,Grado en Finanzas y Contabilidad,Pública / Propio,5.0,12.62,10.0,22.62,Medium
1412,Universidad Pablo de Olavide,Sevilla,Grado en Geografía e Historia,Pública / Propio,5.0,12.62,10.0,22.62,Medium
1413,Universidad Pablo de Olavide,Sevilla,Grado en Humanidades,Pública / Propio,5.0,12.62,10.0,22.62,Medium
1414,Universidad Pablo de Olavide,Sevilla,Grado en Ingeniería Informática en Sistemas de Información,Pública / Propio,5.03,12.62,10.0,22.62,Medium
1415,Universidad Pablo de Olavide,Sevilla,Grado en Nutrición Humana y Dietética,Pública / Propio,10.51,12.62,10.0,22.62,Medium
1416,Universidad Pablo de Olavide,Sevilla,Grado en Relaciones Internacionales,Pública / Propio,10.08,12.62,10.0,22.62,Medium
1417,Universidad Pablo de Olavide,Sevilla,Grado en Relaciones Laborales y Recursos Humanos,Pública / Propio,5.0,12.62,10.0,22.62,Medium
1418,Universidad Pablo de Olavide,Sevilla,Grado en Sociología,Pública / Propio,4.0,12.62,10.0,22.62,Medium
1419,Universidad Pablo de Olavide,Sevilla,Grado en Trabajo Social,Pública / Propio,7.16,12.62,10.0,22.62,Medium
1420,Universidad Pablo de Olavide,Sevilla,Grado en Traducción e Interpretación,Pública / Propio,10.83,12.62,10.0,22.62,Medium
1421,Universidad Politécnica de Catalunya,Barcelona,Grado en Arquitectura Técnica y Edificación,Pública / Propio,5.0,35.77,15.7,51.47,High
1422,Universidad Politécnica de Catalunya,Barcelona,Grado en Ciencia e Ingeniería de Datos,Pública / Propio,12.32,39.53,15.7,55.23,High
1423,Universidad Politécnica de Catalunya,Barcelona,Grado en Ciencias y Tecnologías del Mar,Pública / Propio,5.01,35.77,15.7,51.47,High
1424,Universidad Politécnica de Catalunya,Barcelona,Grado en Estudios de Arquitectura,Pública / Propio,6.31,35.77,15.7,51.47,High
1425,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería Alimentaria,Pública / Propio,5.0,39.53,15.7,55.23,High
1426,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería Biomédica,Pública / Propio,11.27,39.53,15.7,55.23,High
1427,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería Civil,Pública / Propio,5.0,39.53,15.7,55.23,High
1428,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería de Automoción,Pública / Propio,9.64,39.53,15.7,55.23,High
1429,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería de Ciencias Agronómicas,Pública / Propio,5.0,39.53,15.7,55.23,High
1430,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería de Diseño Industrial y Desarrollo del Producto,Pública / Propio,5.68,39.53,15.7,55.23,High
1431,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería de la Energía,Pública / Propio,8.49,39.53,15.7,55.23,High
1432,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería de Materiales,Pública / Propio,5.0,39.53,15.7,55.23,High
1433,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería de Obras Públicas,Pública / Propio,5.0,39.53,15.7,55.23,High
1434,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería de Sistemas Aeroespaciales,Pública / Propio,9.41,39.53,15.7,55.23,High
1435,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería de Sistemas Audiovisuales,Pública / Propio,5.0,39.53,15.7,55.23,High
1436,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería de Sistemas Biológicos,Pública / Propio,5.44,39.53,15.7,55.23,High
1437,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería de Sistemas de Telecomunicación,Pública / Propio,4.0,39.53,15.7,55.23,High
1438,Universidad Politécnica de Catalunya,Barcelona,Grado en Ingeniería de Sistemas TIC,Pública / Propio,5.0,39.53,15.7,55.23,High
